Generating grid...
Grid generated with 13753 q-points. Calculating frequencies/eigenvectors...
Filling grid...
         7169953 function calls (6812947 primitive calls) in 46.280 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  664/568    0.006    0.000    0.281    0.000 typing.py:676(inner)
     1031    0.006    0.000    0.020    0.000 re.py:330(filter)
  497/488    0.006    0.000    0.076    0.000 registry.py:1308(_define)
      660    0.006    0.000    0.012    0.000 sre_compile.py:388(_simple)
     1943    0.005    0.000    0.005    0.000 pint_eval.py:49(__init__)
       70    0.005    0.000    0.111    0.002 __init__.py:1373(_preprocess_data)
      402    0.005    0.000    0.012    0.000 copy.py:268(_reconstruct)
      700    0.005    0.000    0.064    0.000 colors.py:161(to_rgba)
      466    0.005    0.000    0.042    0.000 deprecation.py:9(wrap)
     2059    0.005    0.000    0.005    0.000 {method 'span' of '_sre.SRE_Match' objects}
      116    0.005    0.000    0.154    0.001 _distn_infrastructure.py:630(_construct_argparser)
     1825    0.005    0.000    0.005    0.000 {method 'group' of '_sre.SRE_Match' objects}
      4/1    0.005    0.001    1.090    1.090 registry.py:518(load_definitions)
      101    0.005    0.000    0.845    0.008 _distn_infrastructure.py:1597(__init__)
     1006    0.005    0.000    0.008    0.000 sre_parse.py:81(groups)
      214    0.005    0.000    0.009    0.000 typing.py:852(_next_in_mro)
      945    0.005    0.000    0.021    0.000 util.py:253(<genexpr>)
      637    0.005    0.000    0.009    0.000 tokenize.py:385(find_cookie)
       15    0.005    0.000    0.022    0.001 enum.py:124(__new__)
      787    0.005    0.000    0.361    0.000 <frozen importlib._bootstrap_external>:1149(find_spec)
     1083    0.005    0.000    0.005    0.000 _weakrefset.py:36(__init__)
1487/1486    0.005    0.000    0.030    0.000 {built-in method builtins.next}
   260/11    0.005    0.000    0.022    0.002 core.py:769(_parseNoCache)
  338/290    0.005    0.000    0.009    0.000 typing.py:336(_get_type_vars)
      355    0.005    0.000    0.008    0.000 _util.py:322(<listcomp>)
     1862    0.005    0.000    0.005    0.000 typing.py:1096(__hash__)
      316    0.005    0.000    0.086    0.000 overrides.py:166(decorator)
     1853    0.005    0.000    0.005    0.000 definitions.py:172(converter)
       32    0.005    0.000    0.054    0.002 colors.py:776(from_list)
      808    0.005    0.000    0.013    0.000 <frozen importlib._bootstrap>:151(__exit__)
      425    0.005    0.000    0.011    0.000 artist.py:1363(aliased_name)
     1474    0.005    0.000    0.005    0.000 {method 'partition' of 'str' objects}
     1632    0.005    0.000    0.005    0.000 {built-in method _thread.allocate_lock}
      612    0.005    0.000    0.009    0.000 _inspect.py:65(getargs)
      382    0.005    0.000    0.008    0.000 _util.py:337(<genexpr>)
      300    0.005    0.000    0.017    0.000 font_manager.py:962(_json_decode)
      885    0.005    0.000    0.007    0.000 typing.py:1089(__eq__)
     1586    0.004    0.000    0.004    0.000 _weakrefset.py:16(__init__)
       15    0.004    0.000    0.009    0.001 enum.py:160(<setcomp>)
     1008    0.004    0.000    0.015    0.000 colors.py:266(<genexpr>)
      409    0.004    0.000    0.008    0.000 systems.py:124(add_units)
      141    0.004    0.000    0.029    0.000 deprecation.py:168(deprecate)
     1585    0.004    0.000    0.004    0.000 _weakrefset.py:52(_commit_removals)
        7    0.004    0.001    0.022    0.003 enum.py:625(<listcomp>)
     1406    0.004    0.000    0.004    0.000 {built-in method _stat.S_ISLNK}
     1790    0.004    0.000    0.004    0.000 __init__.py:794(<lambda>)
      787    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap>:780(find_spec)
      308    0.004    0.000    0.039    0.000 util.py:694(__mul__)
      352    0.004    0.000    0.009    0.000 posixpath.py:144(basename)
      224    0.004    0.000    0.793    0.004 sre_parse.py:844(parse)
      634    0.004    0.000    0.006    0.000 <frozen importlib._bootstrap_external>:393(_check_name_wrapper)
     1587    0.004    0.000    0.004    0.000 {method '__subclasses__' of 'type' objects}
  497/488    0.004    0.000    0.098    0.000 registry.py:354(define)
     1599    0.004    0.000    0.004    0.000 {built-in method builtins.id}
      634    0.004    0.000    0.012    0.000 <frozen importlib._bootstrap_external>:840(path_stats)
       86    0.004    0.000    0.008    0.000 pathlib.py:51(parse_parts)
      512    0.004    0.000    0.152    0.000 re.py:179(search)
       11    0.004    0.000    0.554    0.050 artist.py:1386(pprint_setters)
     1591    0.004    0.000    0.004    0.000 {method 'remove' of 'set' objects}
      384    0.004    0.000    0.006    0.000 sre_parse.py:342(_escape)
     1560    0.004    0.000    0.004    0.000 {method '__subclasshook__' of 'object' objects}
      757    0.004    0.000    0.006    0.000 __init__.py:916(<lambda>)
      219    0.004    0.000    0.010    0.000 enum.py:70(__setitem__)
     1352    0.004    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:41(_relax_case)
     1329    0.004    0.000    0.004    0.000 {method 'find' of 'bytearray' objects}
     1269    0.004    0.000    0.004    0.000 {built-in method from_bytes}
     1198    0.004    0.000    0.004    0.000 functools.py:74(wraps)
