         1958106 function calls (1957316 primitive calls) in 49.227 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       50    0.000    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:779(string_preprocessor)
       11    0.000    0.000    0.002    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\force_constants.py:1316(_get_shell_origins)
       29    0.000    0.000    0.002    0.000 <__array_function__ internals>:177(cross)
    46693    0.002    0.000    0.002    0.000 {method 'strip' of 'bytes' objects}
      308    0.001    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\tokenize.py:429(_tokenize)
       51    0.000    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:1256(<lambda>)
       29    0.001    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\numeric.py:1485(cross)
        1    0.000    0.000    0.002    0.002 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\importlib_resources\readers.py:1(<module>)
        1    0.000    0.000    0.002    0.002 c:\users\mll13652\documents\pace_project\euphonic\euphonic\crystal.py:312(from_dict)
       51    0.000    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:1117(_eval_token)
     1021    0.001    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\ntpath.py:124(splitdrive)
    18623    0.002    0.000    0.002    0.000 {built-in method _struct.unpack}
       14    0.000    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:598(from_string)
      202    0.000    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\nonmultiplicative\registry.py:122(_validate_and_extract)
        4    0.000    0.000    0.002    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\force_constants.py:133(born)
        2    0.000    0.000    0.002    0.001 c:\users\mll13652\documents\pace_project\euphonic\euphonic\crystal.py:173(to_spglib_cell)
      500    0.001    0.000    0.002    0.000 {method 'sub' of 're.Pattern' objects}
    18065    0.002    0.000    0.002    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\multiarray.py:341(where)
       49    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:1041(parse_units)
       27    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\numpy\numpy_func.py:137(get_op_output_unit)
       22    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:325(__getattr__)
      238    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:375(UnitsContainer)
      171    0.001    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\ntpath.py:450(normpath)
  197/175    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\unit.py:39(__init__)
        4    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:154(_path_isfile)
        4    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:145(_path_is_mode_type)
       30    0.000    0.000    0.001    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\validate.py:9(_check_constructor_inputs)
       92    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(moveaxis)
       29    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:613(get_symbol)
      795    0.001    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:433(__eq__)
       79    0.000    0.000    0.001    0.000 <__array_function__ internals>:177(tile)
      202    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\nonmultiplicative\registry.py:124(<listcomp>)
      300    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:671(__eq__)
       92    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\numeric.py:1410(moveaxis)
        1    0.000    0.000    0.001    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\spglib\spglib.py:58(get_symmetry)
        2    0.000    0.000    0.001    0.001 c:\users\mll13652\documents\pace_project\euphonic\euphonic\crystal.py:81(cell_vectors)
      264    0.001    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:334(__init__)
       79    0.001    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\lib\shape_base.py:1191(tile)
       58    0.001    0.000    0.001    0.000 {built-in method numpy.zeros}
        1    0.000    0.000    0.001    0.001 c:\users\mll13652\documents\pace_project\euphonic\euphonic\crystal.py:38(__init__)
     1018    0.000    0.000    0.001    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.001    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\lib\_datasource.py:155(open)
       12    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\threadpoolctl.py:805(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\lib\_datasource.py:487(open)
    120/7    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:671(_get_dimensionality_recurse)
       14    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\ctypes\__init__.py:339(__init__)
        8    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\threadpoolctl.py:841(__init__)
        1    0.000    0.000    0.001    0.001 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\lib\twodim_base.py:1017(triu_indices)
        3    0.001    0.000    0.001    0.000 {built-in method builtins.print}
      200    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\core\fromnumeric.py:51(_wrapfunc)
       50    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\tokenize.py:404(tokenize)
     1091    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\abc.py:96(__instancecheck__)
       72    0.000    0.000    0.001    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\validate.py:52(<genexpr>)
        3    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\numpy\lib\twodim_base.py:1099(<genexpr>)
       16    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\formatting\objects.py:181(__str__)
       16    0.000    0.000    0.001    0.000 {built-in method builtins.format}
        1    0.000    0.000    0.001    0.001 c:\users\mll13652\documents\pace_project\euphonic\euphonic\readers\castep.py:470(_read_cell)
       26    0.000    0.000    0.001    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\util.py:57(is_gamma)
      120    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:478(__mul__)
      448    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\collections\__init__.py:912(__contains__)
       16    0.000    0.000    0.001    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\formatting\objects.py:184(__format__)
       36    0.000    0.000    0.001    0.000 c:\users\mll13652\documents\pace_project\euphonic\euphonic\validate.py:92(_replace_dim)
