use_brille=False
         35867589 function calls (35844686 primitive calls) in 136.553 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6292    0.012    0.000    0.067    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\nonmultiplicative\registry.py:122(_validate_and_extract)
    21431    0.049    0.000    0.067    0.000 {method 'sub' of 're.Pattern' objects}
    34/15    0.000    0.000    0.066    0.004 {built-in method builtins.exec}
        1    0.000    0.000    0.063    0.063 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\pyplot.py:334(_warn_if_gui_out_of_main_thread)
        3    0.000    0.000    0.063    0.021 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\pyplot.py:197(_get_backend_mod)
      6/1    0.000    0.000    0.063    0.063 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\pyplot.py:211(switch_backend)
     7041    0.063    0.000    0.063    0.000 {built-in method numpy.array}
    12412    0.021    0.000    0.063    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:478(__mul__)
    84416    0.034    0.000    0.062    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\threadpoolctl.py:733(_check_prefix)
        5    0.000    0.000    0.060    0.012 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\importlib\__init__.py:109(import_module)
        5    0.000    0.000    0.060    0.012 <frozen importlib._bootstrap>:1002(_gcd_import)
        4    0.000    0.000    0.058    0.014 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\matplotlib\axes\_base.py:574(__init__)
    26986    0.035    0.000    0.056    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\util.py:433(__eq__)
     4616    0.003    0.000    0.055    0.000 <__array_function__ internals>:177(moveaxis)
     3743    0.008    0.000    0.055    0.000 C:\Users\MLL13652\Miniconda3\envs\py38_brille_prof\lib\site-packages\pint\facets\plain\registry.py:573(get_name)
