ForceConstants data was loaded
Setting up dimensions...
Calculating Debye-Waller factor on 6 x 6 x 6 q-point grid
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 10000
Plotting figure: max intensity 1.8816308023672557 mb/meV
Saved plot to C:\Users\mll13652\Documents\TCP Group\PACE Project\brille-performance\profile_scripts\tmp.png
ForceConstants data was loaded
Generating grid...
Grid generated with 13753 q-points. Calculating frequencies/eigenvectors...
Filling grid...
Setting up dimensions...
Calculating Debye-Waller factor on 6 x 6 x 6 q-point grid
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 10000
Plotting figure: max intensity 40.89079442621774 mb/meV
Saved plot to C:\Users\mll13652\Documents\TCP Group\PACE Project\brille-performance\profile_scripts\tmp.png
         73704374 function calls (73633751 primitive calls) in 824.944 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     6053    0.013    0.000    0.015    0.000 weakref.py:148(__len__)
    11368    0.013    0.000    0.032    0.000 <frozen importlib._bootstrap_external>:56(_path_join)
     4644    0.013    0.000    0.013    0.000 {method 'translate' of 'str' objects}
 2210/320    0.012    0.000    0.029    0.000 sre_compile.py:71(_compile)
    18560    0.012    0.000    0.012    0.000 {method 'read' of '_io.BufferedReader' objects}
    57609    0.012    0.000    0.012    0.000 {built-in method unicodedata.east_asian_width}
    43467    0.012    0.000    0.012    0.000 {method 'pop' of 'list' objects}
      875    0.012    0.000    0.012    0.000 {method 'cumsum' of 'numpy.ndarray' objects}
    30914    0.012    0.000    0.015    0.000 inspect.py:2792(<genexpr>)
     1836    0.011    0.000    0.050    0.000 artist.py:1046(update)
    11368    0.011    0.000    0.015    0.000 <frozen importlib._bootstrap_external>:58(<listcomp>)
    24716    0.011    0.000    0.011    0.000 quantity.py:1968(_ok_for_muldiv)
        3    0.011    0.004    0.049    0.016 font_manager.py:1311(_findfont_cached)
 4557/456    0.011    0.000    0.026    0.000 registry.py:722(_get_dimensionality_recurse)
     1975    0.011    0.000    0.041    0.000 formatting.py:120(formatter)
     8742    0.011    0.000    0.049    0.000 <__array_function__ internals>:2(where)
11078/9102    0.011    0.000    3.165    0.000 <frozen importlib._bootstrap>:1009(_handle_fromlist)
      916    0.011    0.000    0.687    0.001 <frozen importlib._bootstrap>:882(_find_spec)
    19922    0.011    0.000    0.011    0.000 sre_parse.py:233(__next)
 2960/429    0.011    0.000    0.031    0.000 registry.py:865(_get_root_units_recurse)
     8612    0.011    0.000    0.014    0.000 types.py:164(__get__)
      372    0.011    0.000    0.011    0.000 function_base.py:1164(diff)
     2248    0.011    0.000    0.024    0.000 __init__.py:1691(normalize_kwargs)
