ForceConstants data was loaded
Setting up dimensions...
Calculating Debye-Waller factor on 6 x 6 x 6 q-point grid
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 10000
Plotting figure: max intensity 1.8816307607687979 mb/meV
Saved plot to /mnt/ceph/home/rf1076209/brille-performance/profile_scripts/tmp.png
ForceConstants data was loaded
Generating grid...
Grid generated with 13753 q-points. Calculating frequencies/eigenvectors...
Filling grid...
Setting up dimensions...
Calculating Debye-Waller factor on 6 x 6 x 6 q-point grid
Sampling 120 |q| shells between 0.0 1/Å and 3.0 1/Å
Final npts: 10000
Plotting figure: max intensity 76.00483294735275 mb/meV
Saved plot to /mnt/ceph/home/rf1076209/brille-performance/profile_scripts/tmp.png
         72028625 function calls (71951174 primitive calls) in 580.593 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     1594    0.071    0.000    0.366    0.000 <frozen importlib._bootstrap_external>:1233(find_spec)
     8330    0.070    0.000    0.216    0.000 <frozen importlib._bootstrap_external>:57(_path_join)
  775/671    0.070    0.000    0.436    0.001 posixpath.py:400(_joinrealpath)
     5207    0.070    0.000    0.768    0.000 registry.py:1138(_eval_token)
     7536    0.068    0.000    1.015    0.000 <__array_function__ internals>:2(moveaxis)
     2688    0.067    0.000    0.153    0.000 validate.py:92(_replace_dim)
    24781    0.067    0.000    0.067    0.000 {method 'endswith' of 'str' objects}
5436/1507    0.067    0.000    0.103    0.000 sre_parse.py:173(getwidth)
     7610    0.067    0.000    0.339    0.000 fromnumeric.py:2105(sum)
    21664    0.067    0.000    0.132    0.000 __init__.py:686(__getitem__)
    24716    0.067    0.000    0.067    0.000 quantity.py:1968(_ok_for_muldiv)
8385/4567    0.066    0.000    1.410    0.000 pint_eval.py:67(evaluate)
 2960/429    0.066    0.000    0.283    0.001 registry.py:865(_get_root_units_recurse)
    26050    0.065    0.000    0.065    0.000 {built-in method builtins.ord}
    21830    0.064    0.000    0.064    0.000 {method 'replace' of 'str' objects}
  196/190    0.064    0.000    0.437    0.002 {method 'call' of '_tkinter.tkapp' objects}
    10318    0.064    0.000    0.277    0.000 {built-in method builtins.sorted}
     6188    0.063    0.000    0.238    0.000 castep.py:530(_read_entry)
    23508    0.063    0.000    0.063    0.000 {method 'rstrip' of 'str' objects}
     7610    0.063    0.000    0.464    0.000 <__array_function__ internals>:2(sum)
    16191    0.062    0.000    0.116    0.000 {built-in method builtins.setattr}
    23192    0.061    0.000    0.061    0.000 {method 'get' of 'dict' objects}
    22095    0.060    0.000    0.060    0.000 quantity.py:187(UnitsContainer)
     4316    0.060    0.000    0.342    0.000 registry.py:1071(parse_units)
     9132    0.059    0.000    6.105    0.001 quantity.py:604(_convert_magnitude_not_inplace)
     5121    0.058    0.000    0.161    0.000 enum.py:803(__and__)
     2486    0.058    0.000  291.075    0.117 quantity.py:1643(__array_ufunc__)
    10221    0.057    0.000    2.194    0.000 _asarray.py:14(asarray)
   1312/1    0.057    0.000  580.617  580.617 {built-in method builtins.exec}
     7111    0.056    0.000    0.110    0.000 posixpath.py:168(islink)
     2970    0.055    0.000    0.405    0.000 unit.py:176(__mul__)
     2486    0.055    0.000    0.789    0.000 numpy_func.py:133(get_op_output_unit)
    10015    0.055    0.000    0.098    0.000 validate.py:58(_check_unit_conversion)
18341/17505    0.054    0.000    0.090    0.000 {built-in method builtins.hash}
     2488    0.053    0.000  144.671    0.058 numpy_func.py:61(_get_first_input_units)
    18549    0.053    0.000    0.053    0.000 {method 'read' of '_io.BufferedReader' objects}
    12254    0.052    0.000    1.928    0.000 re.py:286(_compile)
     1174    0.051    0.000    0.225    0.000 inspect.py:2102(_signature_from_function)
     2488    0.051    0.000  144.328    0.058 numpy_func.py:97(convert_to_consistent_units)
    20080    0.051    0.000    0.051    0.000 artist.py:796(get_animated)
    10742    0.050    0.000    0.075    0.000 mathtext.py:2839(<genexpr>)
     8509    0.050    0.000    0.215    0.000 tokenize.py:152(_compile)
     9226    0.050    0.000    1.804    0.000 re.py:231(compile)
      967    0.049    0.000    0.710    0.001 shape_base.py:1171(tile)
 3212/900    0.048    0.000    3.203    0.004 deprecation.py:384(wrapper)
     1305    0.048    0.000    0.095    0.000 functools.py:44(update_wrapper)
 1870/240    0.047    0.000    0.166    0.001 abc.py:196(__subclasscheck__)
  124/123    0.046    0.000    0.062    0.001 {built-in method _imp.create_dynamic}
     4974    0.046    0.000  144.227    0.029 numpy_func.py:72(convert_arg)
      607    0.046    0.000    3.351    0.006 crystal.py:106(reciprocal_cell)
    14775    0.045    0.000    0.051    0.000 enum.py:517(__new__)
      824    0.044    0.000    0.094    0.000 pathlib.py:51(parse_parts)
     2956    0.044    0.000    0.049    0.000 __init__.py:360(__getitem__)
     3823    0.043    0.000    0.093    0.000 inspect.py:2452(__init__)
     4212    0.043    0.000    0.043    0.000 {built-in method posix.stat}
    15106    0.042    0.000    0.042    0.000 {built-in method _operator.index}
     1975    0.042    0.000    0.317    0.000 formatting.py:261(format_unit)
     3888    0.042    0.000    0.074    0.000 __init__.py:2045(_setattr_cm)
     2956    0.042    0.000    0.108    0.000 __init__.py:353(__getattr__)
    16943    0.041    0.000    0.041    0.000 inspect.py:2506(default)
     4571    0.041    0.000    0.072    0.000 tokenize.py:385(find_cookie)
     5457    0.040    0.000   36.480    0.007 <__array_function__ internals>:2(einsum)
     9630    0.040    0.000    0.054    0.000 validate.py:46(<genexpr>)
      122    0.039    0.000  133.529    1.095 force_constants.py:161(calculate_qpoint_phonon_modes)
      881    0.038    0.000    0.510    0.001 <frozen importlib._bootstrap>:870(_find_spec)
     2202    0.038    0.000    1.747    0.001 registry.py:1052(_dedup_candidates)
     2829    0.038    0.000    0.294    0.000 validate.py:159(_get_dtype)
     5132    0.037    0.000    0.201    0.000 validate.py:52(<genexpr>)
     6053    0.037    0.000    0.158    0.000 util.py:266(find_shortest_path)
     5207    0.037    0.000    0.805    0.000 registry.py:1264(<lambda>)
     7462    0.037    0.000  144.264    0.019 numpy_func.py:107(<genexpr>)
     1975    0.037    0.000    0.229    0.000 formatting.py:120(formatter)
     1036    0.037    0.000    0.075    0.000 __init__.py:1682(normalize_kwargs)
     6053    0.036    0.000    0.052    0.000 weakref.py:148(__len__)
      610    0.036    0.000    0.060    0.000 sre_compile.py:250(_optimize_charset)
        2    0.036    0.018    0.036    0.018 {method 'flush' of '_io.BufferedRandom' objects}
     7458    0.036    0.000    0.051    0.000 quantity.py:1650(<genexpr>)
  789/266    0.036    0.000    0.964    0.004 sre_parse.py:407(_parse_sub)
     5457    0.035    0.000   36.237    0.007 einsumfunc.py:997(einsum)
     2686    0.035    0.000    0.137    0.000 util.py:483(__pow__)
     7462    0.035    0.000    0.048    0.000 numpy_func.py:919(<genexpr>)
      485    0.035    0.000    1.170    0.002 qpoint_frequencies.py:37(__init__)
     7111    0.035    0.000    0.035    0.000 {built-in method posix.lstat}
     3250    0.035    0.000    1.119    0.000 fromnumeric.py:52(_wrapfunc)
       32    0.035    0.001    0.172    0.005 __init__.py:794(_rc_params_in_file)
